ID,Produto,Preco,supabase
610000000000,SERUM 10% ACIDO LATICO + 5% ACIDO KOJIKO PRINCIPIA SKINCARE,"R$ 31,43",1693
610000000000,TONICO 7% ACIDO LATICO + 1% ACIDO SALICILICO PRINCIPIA SKINC,"R$ 20,47",1694
610000000000,VITAMINA C PURA 95% + 5% ACIDO FERULICO PRINCIPIA SKINCARE V,"R$ 21,28",1695
610000000000,SERUM RETINOL 30ML PRINCIPIA SKINCARE,"R$ 29,45",1696
610000000000,GEL DE LIMPEZA TENSOATIVOS ACIDO SALICILICO PRINCIPIA,"R$ 22,34",1697
610000000000,PRINCIPIA SERUM SC-01 CAPILAR 1X50ML,"R$ 35,73",1698
610000000000,EMULSAO CORPORAL ACIDO LATICO MIX DE ATIVOS HIDR PRINCIPIA,"R$ 44,80",1699
610000000000,ANTITRANSPIRANTE DESODORANTE 5% ACIDO LATICO + 5% NIACINAMID,"R$ 45,73",1700
610000000000,LOCAO HIDRATANTE 10% UREIA + 5% GLICERINA + 5% PRINCIPIA,"R$ 27,86",1701
610000000000,PROTETOR SOLAR FPS 60 FLUIDO TOQUE SECO ANTIO PRINCIPIA,"R$ 37,39",1702
610000000000,SHAMPOO ANTICASPA 13% TENSOATIVOS + 2% ACIDO SALICILICO + 1%,"R$ 44,42",1703
610000000000,GEL DE LIMPEZA SUAVE TENSOATIVOS GLICERINA PRINCIPIA,"R$ 32,22",1704
610000000000,PROTETOR SOLAR FPS 50 ULTRA FLUIDO TC ANTIO PRINCIPIA,"R$ 40,20",1705
610000000000,PROTETOR SOLAR CORPORAL FPS 60 FLUIDO TOQUE SECO ANTIOLEOSID,"R$ 41,74",1706
610000000000,SHAMPOO ANTIQUEDA 2% NIACINAMIDA + 1% CAFEINA PRINCIPIA SKIN,"R$ 23,46",1707
610000000000,INTELLIGENCE NEURO BOOSTER,"R$ 21,40",1708
610000000000,TOALHA UMEDECIDAS BELLA BABY 1X120UN,"R$ 19,49",1709
614000000000,REN COLAGENO VERISOL+HAPLEX+BIOTINA PINK LEMONADE,"R$ 16,77",1710
618000000000,COLETOR URINA INFANTIL MASCULINO,"R$ 24,49",1711
618000000000,COLETOR URINA INFANTIL FEMININO,"R$ 27,01",1712
618000000000,MASCARA KN95 PRETA C/10 UN,"R$ 42,89",1713
618000000000,MASCARA DESC TRIPLA INF ROSA C/25 UN,"R$ 24,27",1714
618000000000,MASCARA DESC TRIPLA INF AZUL C/25 UN,"R$ 36,62",1715
618000000000,MASCARA DESC TRIPLA ELAST KIDS CX 25 ROSA,"R$ 106,50",1716
618000000000,ORA PRO NOBIS 120 CAPS 500MG - ERVAS GOIAS,"R$ 41,77",1717
618000000000,ACIDO ESFOL ROSA SELVAGEM CLAREA 100ML,"R$ 33,36",1718
618000000000,FORT FORTPHIL LOC HIDRATANTE 473ML,"R$ 46,78",1719
618000000000,REN WHEY PROT HIALURONICO BAUNILHA 600G,"R$ 21,99",1720
618000000000,REN WHEY PROT HIALURONICO COOKIES 600G,"R$ 29,73",1721
618000000000,REN COLAGENOHIALURVERIS SAB.CHOCO.216G,"R$ 42,10",1722
618000000000,DES ROL ROSA SELVAGEM CLAREADOR 85ML,"R$ 29,02",1723
618000000000,PASTA DE AMENDOIM BUENISSIMO C/ WHEY PROTEIN ISOLADO 250G,"R$ 32,06",1724
618000000000,PASTA DE AMENDOIM BRIGADEIRO C/ WHEY PROTEIN ISOLADO 600G,"R$ 24,89",1725
618000000000,PASTA DE AMENDOIM CHOCOLATE BRANCO C/ WHEY PROTEIN ISOLADO 6,"R$ 39,98",1726
619000000000,PASTA DE AMENDOIM PACOCA C/ WHEY PROTEIN ISOLADO 600G,"R$ 49,19",1727
619000000000,SERUM FACIAL ROSA SELVAGEM LIFTING 30ML,"R$ 46,93",1728
619000000000,PASTA DE AMENDOIM BUENISSIMO C/ WHEY PROTEIN ISOLADO 600G,"R$ 17,83",1729
619000000000,PASTA DE AMENDOIM LEITE EM PO C/ WHEY PROTEIN ISOLADO 600G,"R$ 43,25",1730
619000000000,PASTA DE AMENDOIM COOKIES & CREAM C/ WHEY PROTEIN ISOLADO 60,"R$ 14,61",1731
619000000000,PASTA DE AMENDOIM AVELA C/ WHEY PROTEIN ISOLADO 600G,"R$ 19,13",1732
619000000000,PASTA DE AMENDOIM CHOCOTINE C/ WHEY PROTEIN 600G,"R$ 27,22",1733
619000000000,NUTRA SENIOR 400G CHOCOLATE,"R$ 30,70",1734
619000000000,NUTRA SENIOR 400G BAUNILHA,"R$ 41,40",1735
619000000000,NUTRA SENIOR 400G CAPPUCCINO,"R$ 34,06",1736
619000000000,NUTRA SENIOR 800G CHOCOLATE,"R$ 30,59",1737
619000000000,NUTRA SENIOR 800G BAUNILHA,"R$ 33,43",1738
619000000000,NUTRA SENIOR 800G CAPUCCINO,"R$ 37,34",1739
619000000000,NUTRA SENIOR DIABETICS CARE 800G BAUNILHA,"R$ 31,02",1740
619000000000,DES ROL ROSA SELVAGEM SUVAQUINHO 85ML,"R$ 44,36",1741
619000000000,BALA ENERGETICA 38GR,"R$ 27,24",1742
619000000000,SEALER MAKE MORE + RP INTENSE FIX 150ML,"R$ 41,56",1743
619000000000,PAPEL TOALHA INTERF EVIDENCE 20X20 PT/1000/UN,"R$ 15,49",1744
619000000000,PASTA DE AMENDOIM BOMBOM ITALIANO C/ WHEY PROTEIN 250G,"R$ 24,21",1745
619000000000,PASTA DE AMENDOIM BEIJINHO C/ WHEY PROTEIN 600G,"R$ 45,14",1746
619000000000,PASTA DE AMENDOIM DOCE DE LEITE C/ WHEY PROTEIN 600G,"R$ 16,23",1747
619000000000,PASTA DE AMENDOIM BROWNIE C/ WHEY PROTEIN ISOLADO 600G,"R$ 43,13",1748
619000000000,HASTES FLEXIVEIS BELLA BABY 1X75UN,"R$ 33,53",1749
619000000000,HASTES FLEXIVEIS BELLA BABY 1X150UN,"R$ 40,11",1750
619000000000,HASTES FLEXIVEIS BELLA BABY 1X50UN,"R$ 46,98",1751
631000000000,NUTRASENIOR 400G NATURAL,"R$ 22,22",1752
631000000000,NUTRASENIOR 800G NATURAL,"R$ 20,53",1753
631000000000,NUTRA SENIOR DIABETICS CARE 800G NATURAL,"R$ 45,94",1754
631000000000,NUTRASENIOR PREMIUM 400G NATURAL,"R$ 39,59",1755
631000000000,NUTRA SENIOR PREMIUM 400G CAPPUCCINO,"R$ 18,25",1756
631000000000,NUTRA SENIOR PREMIUM 400G CHOCOLATE,"R$ 42,98",1757
631000000000,NUTRA SENIOR PREMIUM 400G BAUNILHA,"R$ 33,86",1758
631000000000,NUTRA SENIOR PREMIUM 800G NATURAL,"R$ 36,05",1759
631000000000,NUTRA SENIOR PREMIUM 800G CAPPUCCINO,"R$ 35,48",1760
631000000000,NUTRA SENIOR PREMIUM 800G CHOCOLATE,"R$ 49,55",1761
631000000000,NUTRASENIOR PREMIUM 800G BAUNILHA,"R$ 36,71",1762
631000000000,ALGODAO BOLA BELLA BABY 1X95GR,"R$ 22,19",1763
631000000000,ALGODAO HIDROFILO BELLA BABY CAIXA 1X50GR,"R$ 49,61",1764
631000000000,ALGODAO DISCO BELLA BABY 1X50UN,"R$ 22,64",1765
631000000000,ALGODAO QUADRADO BELLA BABY 90MMX95MM 1X50UN,"R$ 15,07",1766
631000000000,ALGODAO BELLA BABY QUADRADO 90MMX95MM 1X100UND,"R$ 31,92",1767
650000000000,SABONETE ASEPXIA FORMULA FORTE 80GR,"R$ 25,37",1768
668000000000,BODY SPLASH VICTORIAS´S SECRET BARE VANILLA SHIMMER 250ML,"R$ 21,61",1769
668000000000,BODY SPLASH VICTORIAS´S SECRET LOVE SPELL 250ML,"R$ 18,14",1770
668000000000,BODY SPLASH VICTORIAS´S SECRET PURE SEDUCTION 250ML,"R$ 37,90",1771
668000000000,BODY SPLASH VICTORIAS´S SECRET AGUA KISS 250ML,"R$ 49,16",1772
668000000000,CR VICTORIA SECRET LOVE SPELL 236ML,"R$ 48,67",1773
668000000000,VICTORIA S SECRET PURE SEDUCTION 236ML,"R$ 17,11",1774
668000000000,CR BARE VANILLA VICTORIA´S SECRET 236ML,"R$ 39,97",1775
668000000000,CR VICTORIA SECRET COCONUT PASSION 236ML,"R$ 16,31",1776
668000000000,CR VICTORIA SECRET MIDNIGHT BLOOM 236ML,"R$ 34,16",1777
668000000000,BODY SPLASH VICTORIAS´S SECRET LOVE SPELL LUXE SHIMMER 250ML,"R$ 40,58",1778
668000000000,BODY SPLASH VICTORIAS´S SECRET PURE SEDUCTION LUXE 250ML,"R$ 33,71",1779
668000000000,BODY SPLASH VICTORIAS´S SECRET COCONUT MILK & ROSE 250ML,"R$ 29,84",1780
668000000000,BODY SPLASH VICTORIAS´S SECRET STRAWBERRIES&CHAMOAGNE 250ML,"R$ 36,88",1781
668000000000,CR VICTORIA SECRET STRAWBERRIES & CHAMPAGNE 236ML,"R$ 19,31",1782
668000000000,CR VICTORIA SECRET AQUA KISS 236ML,"R$ 33,57",1783
668000000000,BODY SPLASH VICTORIAS´S SECRET BARE VANILLA CASHMERE 250ML,"R$ 38,75",1784
668000000000,VICTORIA S SECRET BARE VANILLA CASHMERE 236ML,"R$ 48,80",1785
668000000000,VICTORIA S SECRET SUGAR PLAUM FIG 236ML,"R$ 25,95",1786
668000000000,VICTORIA S SECRET PURE SEDUCTION CANDIED 250ML,"R$ 41,68",1787
668000000000,VICTORIA S SECRET LOVE SPEEL CANDIED 250ML,"R$ 48,09",1788
668000000000,VICTORIA S SECRET PURE SEDUCTION CANDIED 236ML,"R$ 38,52",1789
668000000000,VICTORIA S SECRET LOVE SPEEL CANDIED 236ML,"R$ 48,31",1790
668000000000,BODY SPLASH VICTORIAS´S SECRET PURA SEDUCTION SHIMMER 250ML,"R$ 31,95",1791
668000000000,BODY SPLASH VICTORIAS´S SECRET LOVE SPELL SHIMMER 250ML,"R$ 15,31",1792
668000000000,BODY SPLASH VICTORIAS´S SECRET VELVET PATALS SHIMMER 250ML,"R$ 17,42",1793
668000000000,CR BARE VANILLA SHIMMER VICTORIA´S SECRET 236ML,"R$ 33,74",1794
668000000000,VICTORIA S SECRET PURE SEDUCTION SHIMMER 236ML,"R$ 30,08",1795
668000000000,CR VICTORIA SECRET LOVE SPELL SHIMMER 236ML,"R$ 41,37",1796
668000000000,CR VICTORIA SECRET VELVET PETALS SHIMMER 236ML,"R$ 26,23",1797
668000000000,CR BARE VANILLA VICTORIA´S SECRET SHIMMER 236ML,"R$ 13,09",1798
668000000000,VICTORIA S SECRET COCONUT PASSION SHIMMER 236ML,"R$ 20,21",1799
7890000000000,TAMISA 15 006MG C/ 28 COMPRIMIDO,"R$ 35,98",1800
701000000000,MASCARA DESC TRIPLA INF ROSA C/25 UN,"R$ 35,24",1801
701000000000,MASCARA DESC TRIPLA INF VERDE C/25 UN,"R$ 15,10",1802
701000000000,MASCARA DESC TRIPLA INF AZUL C/25 UN,"R$ 37,61",1803
701000000000,MASCARA DESC TRIPLA INF PRETA C/25 UN,"R$ 21,20",1804
719000000000,Perfume Fantasy Britney Spears Feminino - 100ml,"R$ 28,81",1805
723000000000,SOUL GEL MASS ARNICA E COPAIBA POTE 240G,"R$ 24,94",1806
732000000000,NEOSTRATA SKIN ACTIVE MATRIX SUPPORT SPF30 50G,"R$ 16,23",1807
735000000000,FLORAL THERAPI KIDS - ANSIOLIDE - ANSIEDADE 30 ML,"R$ 40,58",1808
735000000000,FLORAL THERAPI - APRENDISIM - ADOLESCENCIA E ESTUDOS 30 ML,"R$ 25,84",1809
735000000000,FLORAL THERAPI - MENOPAFEM - CALORES E MENOPAUSA 30 ML,"R$ 26,64",1810
735000000000,FLORAL THERAPI - TPCOLIC- TPM 30 ML,"R$ 30,48",1811
735000000000,FLORAL THERAPI - REDUPESO - REDUÇÃO DE PESO 30 ML,"R$ 33,93",1812
735000000000,FLORAL THERAPI - ZERO FUMO- PARAR DE FUMAR 30 ML,"R$ 47,68",1813
735000000000,FLORAL THERAPI - FASENOVA - MUDANÇA DE VIDA 30 ML,"R$ 21,81",1814
735000000000,FLORAL THERAPI - ANSIOLIDE - ANSIEDADE 30 ML,"R$ 26,54",1815
735000000000,FLORAL THERAPI - PANICMED - PÂNICO 30 ML,"R$ 39,75",1816
735000000000,FLORAL THERAPI- DEPRIMIN - DEPRESSAO 30 ML,"R$ 44,44",1817
735000000000,FLORAL THERAPI - DESTRISTE - DESANIMO E TRISTEZA 30 ML,"R$ 35,06",1818
735000000000,FLORAL THERAPI - TENRELAX - TENSÃO E STRESS 30 ML,"R$ 32,36",1819
735000000000,FLORAL THERAPI - SECONFIA - INSEGURANÇA INDECISÃO 30 ML,"R$ 20,55",1820
735000000000,FLORAL THERAPI - PRAESTIMA - BAIXA AUTOESTIMA 30 ML,"R$ 17,71",1821
735000000000,FLORAL THERAPI- LEMBRAMAIS - FALTA DE MEMORIA 30 ML,"R$ 49,76",1822
735000000000,FLORAL THERAPI- REVIGORAMIL - CANSAÇO FISICO E MENTAL 30 ML,"R$ 21,98",1823
735000000000,FLORAL THERAPI - SONOITE - REPARAÇÃO DO SONO 30 ML,"R$ 32,97",1824
735000000000,FLORAL THERAPI - RESGATE SOS - RESGATE - SOS 30 ML,"R$ 30,41",1825
735000000000,FLORAL THERAPI - VICIOLIVRE - VICIOS E DEPENDENCIAS 30 ML,"R$ 31,29",1826
735000000000,FLORAL THERAPI- LIBIDUZ - ESTIMULO DA LIBIDO 30 ML,"R$ 35,49",1827
735000000000,FLORAL THERAPI- SETE CHAKRAS - ENERGIA DOS CHAKRAS 30 ML,"R$ 36,87",1828
735000000000,FLORAL THERAPI- MOTIVAMAIS - LIDERANÇA E SUCESSO 30 ML,"R$ 15,54",1829
735000000000,FLORAL THERAPI- IMUNIZARE - BAIXA IMUNIDADE 30 ML,"R$ 36,69",1830
735000000000,FLORAL THERAPI - TOLECALM - FALTA DE TOLERANCIA 30 ML,"R$ 24,00",1831
735000000000,FLORAL THERAPI KIDS - TEIMOZIM - TEIMOSIA 30 ML,"R$ 37,01",1832
735000000000,FLORAL THERAPI KIDS - ESCOLARE - ADAPTAÇÃO ESCOLAR 30 ML,"R$ 14,24",1833
735000000000,FLORAL THERAPI KIDS - MEDONOITE - PESADELOS 30 ML,"R$ 32,41",1834
735000000000,FLORAL THERAPI KIDS - DISCIPLIN - DESOBEDIÊNCIA 30 ML,"R$ 17,47",1835
735000000000,FLORAL THERAPI KIDS - HIPERACALME - HIPERATIVIDADE 30 ML,"R$ 30,85",1836
735000000000,FLORAL THERAPI KIDS - SONOITE - CHORO E SONO 30 ML,"R$ 40,31",1837
737000000000,POMADA MASS CASCAVEL POTE SOUL 240G,"R$ 26,50",1838
737000000000,POMADA MASS SUCURI POTE SOUL 240G,"R$ 26,33",1839
737000000000,SOUL GEL MASS 32 ERVAS 200G,"R$ 13,91",1840
737000000000,SOUL GEL MASS FORTEGEL PREMIUM 150G,"R$ 26,15",1841
737000000000,SERUM + ACIDOS HIALURONICOS + VIT B5 PRINCIPIA SKINCAR,"R$ 32,56",1842
737000000000,SERUM 10% PEPTIDEOS MATRYXIL PRINCIPIA SKINCARE PM-10 - ANTI,"R$ 14,63",1843
737000000000,EMULSAO 2% GRANACTIVE RETINOIDE PRINCIPIA SKINCARE GR-2 COM,"R$ 37,79",1844
743000000000,DIPIRONA SODICA 500MG C/10 CPR GREENPHARMA,"R$ 37,58",1845
749000000000,REN COLAGENO PLUS LACGEST LARANJA 216G,"R$ 27,50",1846
7900000000000,RUBIA 0075 MG 28 CP S ACHE,"R$ 32,90",1847
7900000000000,RUBIA 0075 MG 84 COMPRIMIDOS,"R$ 20,16",1848
7900000000000,MYLUS 0075 MG C/28 COMP REV,"R$ 16,84",1849
7900000000000,"FEMIANE 0075+0,02MG 3X21DG","R$ 44,86",1850
751000000000,ESGRILAX SUPOS GLICERINA AD C/6 UN,"R$ 38,79",1851
751000000000,ESGRILAX C/6 PEDIATRICO MALAVASI,"R$ 22,85",1852
751000000000,ESGRILAX C/6 LACTENTE MALAVASI,"R$ 48,92",1853
751000000000,UNHA SFT REF-431 24 UN,"R$ 37,42",1854
751000000000,UNHA SFT 24UN REF-433,"R$ 49,70",1855
751000000000,PINCA SFFUMATO REF-550,"R$ 23,21",1856
751000000000,PINCA SFFUMATO REF-552 rosa,"R$ 13,81",1857
751000000000,PINCEL SFFUMATO SINT.S107,"R$ 35,11",1858
751000000000,PINCA SFFUMATO REF-553 bronze,"R$ 35,12",1859
751000000000,UNHA POSTICA C/24 REF-716,"R$ 27,31",1860
751000000000,UNHA SFT REF-717 C/24 UND,"R$ 14,74",1861
751000000000,PINCEL SFFUMATO SINT.S139,"R$ 18,08",1862
751000000000,AP PARA ALIVIO DE DOR DA INJECAO PIKLUC,"R$ 44,75",1863
751000000000,XO FEBRE COMPRESSA C/4UNI 5CMX12CM,"R$ 34,37",1864
753000000000,BOLSA AGUA QUENTE 2L BIOLAND,"R$ 30,63",1865
7900000000000,"""GESTODENO 0075MG + ETINILESTRADIOL 0,03MG X 21 COM REV (GEN""","R$ 49,18",1866
7900000000000,"""GESTODENO 0075MG + ETINILESTRADIOL 0,03MG X 21 COM REV"",","R$ 32,26",1867
7900000000000,"""CARELI 0075MG 28CPR REV(DESOGESTREL)EMS"",","R$ 19,08",1868
7900000000000,"""ONUA 0075MG C 28 COMP REV"",","R$ 30,24",1869
7900000000000,"""ONUA 0075MG C 84 COMP REV"",","R$ 46,50",1870
768000000000,SAF-GEL C/ALGINATO DE CALCIO E SODIO 85G,"R$ 37,51",1871
798000000000,DESINCHA CHA NOITE C60,"R$ 17,62",1872
798000000000,DESINCHA MIX DE VERAO PINA COLADA C30,"R$ 19,65",1873
892000000000,PERFUME ANIMALE FOR MEN 100ML,"R$ 47,82",1874
407861,"""FITA MICROPOROSA BRANCA 50CMX4,5M CREMER""","R$ 33,16",1875
265599,"""FRITADEIRA MONDIAL AIR FRYER AFN-50-BI GR FAM INOX 50L 220V"",","R$ 19,58",1876
7900000000000,"""BRONCHO VAXOM AD 70MG CPS 1X30-OUTROS"",","R$ 34,34",1877
7900000000000,"""DROPROPIZINA 30MG XPE 120ML BIOS-GENERICO"",","R$ 17,17",1878
7900000000000,"""CLOR OLOPATADINA 1MG 50ML RANBAXY"",","R$ 38,88",1879
7900000000000,"""INSULINA NOVOLIN N REF 5 X 30ML-OUTROS"",","R$ 23,87",1880
7900000000000,"""MAXILERG 01% COL 5ML-REFERENCIA"",","R$ 26,35",1881
7900000000000,"""BELPELE 01% GEL 30GR""","R$ 17,05",1882
7900000000000,"""TARFIC 01% POM 30G"",","R$ 33,46",1883
7900000000000,"""CATETER TIPO OCULIS 110CM MEDSONDA"",","R$ 17,76",1884
7890000000000,"""MIRANOVA 010MG+0,02MG CX 21 DRG"",","R$ 112,01",1885
7900000000000,"""CARVEDILOL 3125 MG 30 CP G BIOLAB"",","R$ 32,29",1886
7900000000000,"""CARVEGRAN 3125MG 30CPR - CARVEDILOL"",","R$ 18,89",1887
7900000000000,"""CARDBET 3125MG 30CPR (CARVEDILOL)"",","R$ 41,37",1888
7900000000000,"""SIFROL 0125MG 30CPR"",","R$ 19,00",1889
7900000000000,"""STABIL 0125MG C/ 30 CPR"",","R$ 33,07",1890
7890000000000,"""G.CARVEDILOL 3125MG C/30 COMP"",","R$ 42,55",1891
7900000000000,"""CRONOCOR 3125MG C/30 COMP"",","R$ 20,38",1892
7900000000000,EXT CANNABIS SAT 7914MG/ML,"R$ 22,33",1893
7900000000000,VIOFTA 015% SOL OFT 10ML,"R$ 20,72",1894
7900000000000,LAXIME 015% SOL OFT FR 10ML,"R$ 29,88",1895
7900000000000,"GESTRELAN 015+0,03MG C/63 COMP BIOLAB","R$ 29,24",1896
7910000000000,"LINOFEME 016G - CLOR SODIO"",","R$ 32,84",1897
7900000000000,"MINIAN 015MG+0,02MG CX 63 COMP REV"",","R$ 71,10",1898
7900000000000,NARIDRIN ALTO VOLUME SACHE 30 ENV X 2,"R$ 46,78",1899
7900000000000,NARIDRIN ALTO VOLUME KIT 30 ENV X 216G + FRASCO 240ML,"R$ 46,50",1900
7900000000000,CANABIDIOL NUNATURE 1718MG/ML 30ML,"R$ 30,55",1901
7900000000000,UMIDIFICADOR AROMATIZADOR MK BABY 21L HC026,"R$ 35,67",1902
7900000000000,"""DEXASON 01MG ELIXIR FR 100ML"",","R$ 45,07",1903
7900000000000,"""DEXAMETASONA ELX 01MG/ML C/120ML/GEO""","R$ 49,55",1904
7900000000000,GLAMIGAN RC 01MG/ML C/3 ML,"R$ 37,58",1905
7900000000000,GUACOFLUS 01ML/ML 150ML(MIKANIA GLOMERATA S),"R$ 15,41",1906
4010000000000,PROT LABIAL ULTRA HIALURO 52 G,"R$ 41,73",1907
7900000000000,VENOCUR FIT 2632 MG 30 CAPS,"R$ 19,74",1908
7900000000000,"""HILUROPT MAX 02% SOL OFT 10ML"",","R$ 49,09",1909
7900000000000,"""AGULHA DESC 40 X 120MM COM 100UN ROSA"",","R$ 20,05",1910
7900000000000,"""RELAXSYM MELATON 0210MG 120CPR DI(MELAT","R$ 21,83",1911
7900000000000,"""LAVITAN MELATONINA 021MG C/150 CAPS MORANGO""","R$ 39,65",1912
7900000000000,"""LAVITAN MELATONINA 021MG C/150 MARARACUJA"",","R$ 15,99",1913
7900000000000,"""LAVITAN MELATONINA 021MG CP PT 90 MAR"",","R$ 18,25",1914
7900000000000,"""N VIGORA PLUS MELATONINA 021MG/GOTA SOL / NEU MELATONINA /","R$ 23,39",1915
7910000000000,"""PISO ASPHALT PLUS ACT RET 61X61 V2 CX 223"",","R$ 57,50",1916
,"""ACCUFINE AG 023X4MM C5 PROMO BAG"",","R$ 20,77",1917
7900000000000,"""NAZZO XT PO SOL 15ENV C/624G"",","R$ 44,56",1918
7910000000000,"""DESLORATADINA 125 MG/ML 20ML CIFARMA"",","R$ 18,17",1919
7900000000000,"""LASTACAFT 025% 3ML"",","R$ 21,75",1920
7900000000000,"""NEOVLAR 025+0,05 MG C/63 CPR"",","R$ 42,13",1921
7900000000000,"""TRIPLIXAM 5+125+10MG 30COMP REV"",","R$ 18,44",1922
7900000000000,"""TRIPLIXAM 5+125+5MG 30 COMP REV"",","R$ 47,38",1923
7900000000000,"""G* IPRATROPIO 0250MG/ML 20ML"",","R$ 33,26",1924
8470000000000,"""GEL UREADIN PODOS OIL 8025G"",","R$ 18,62",1925
7900000000000,"""SIGMATRIOL 025MCG 30CPS"",","R$ 27,99",1926
7900000000000,SIGMATRIOL 025MCG C 90CAPS MOLE,"R$ 14,41",1927
7900000000000,"""OZEMPIC 025MG 0,5MG + 6 AG 4MM"",","R$ 47,58",1928
7900000000000,"""DEXCLORFENIRAMINA+BETAME 2+025MG 20CPR NQ"",","R$ 26,02",1929
7900000000000,"""DIGOXINA 025MG 20CPR PHB"",","R$ 33,28",1930
7890000000000,"""STILNOX CR 625MG 20CPR"",","R$ 26,77",1931
7900000000000,"""DEXTAMINE 2MG + 025MG 20CPR"",","R$ 43,46",1932
7900000000000,"""LIBIAM 125MG 28CPR"",","R$ 14,25",1933
7890000000000,"""CONCARDIO 125MG 30CPR (PORTAL DROGARIA)"",","R$ 33,76",1934
7900000000000,"""CARVEDILOL 625MG 30CPR BIOLAB"",","R$ 41,99",1935
7900000000000,"""CARVEDILOL 625MG 30CPR BIOSINTETICO"",","R$ 27,84",1936
7900000000000,"""ALPRAZOLAM 025MG 30CPR GEN EMS"",","R$ 27,84",1937
7890000000000,"""APRAZ 025MG 30CPR"",","R$ 33,87",1938
7890000000000,"""TURNO XR 625MG 30CPR"",","R$ 29,75",1939
7900000000000,"""CARVEGRAN 625MG 30CPR"",","R$ 48,88",1940
7900000000000,"""ALPRAZOLAM 025MG C/ 30 CPR GEN GERMED"",","R$ 22,57",1941
7900000000000,"""RIVOTRIL 025MG C/ 30 CPR"",","R$ 26,25",1942
7900000000000,"""ACERTALIX 5+125MG C/30 COMP REV-OUTROS"",","R$ 21,92",1943
7900000000000,"""CRONOCOR 625MG C/30 COMP"",","R$ 46,38",1944
7910000000000,"""FRONTAL 025MG C/30 COMP"",","R$ 42,92",1945
7900000000000,"""STABIL 025MG C/30 CPR""","R$ 31,17",1946
7900000000000,"""ALPRAZOLAM 025MG C/30CPR GEN MEDLEY"",","R$ 44,80",1947
7900000000000,"""PULMICORT SUSP NEB 025MG C/5 FLACONETES"",","R$ 25,34",1948
7900000000000,"""LIBIAM 125MG C/84 COMPRIMIDO"",","R$ 42,13",1949
7900000000000,"""CELESTRAT 2MG + 025MG COM X 20"",","R$ 13,67",1950
7900000000000,"""IPRATROPIO 025MG/ML GTS FR 20ML NEO QUIMICA"",","R$ 41,95",1951
7900000000000,"""WEGOVY 025MG+4AG NOVOFINE"",","R$ 30,71",1952
7900000000000,"""OCTIFEN 025MGML COL 5ML"",","R$ 37,60",1953
7900000000000,"""OGESTAN PRE 12G C/30 CAPS-DEMAIS PROD"",","R$ 13,54",1954
7900000000000,"""OGESTAN PRE 12G C/90 CAPS"",","R$ 14,43",1955
7900000000000,"""DK GALAO DARKNESS PRETO 22L"",","R$ 13,14",1956
7900000000000,"""ANDROGEL PUM162MG/G 60AC 88G"",","R$ 36,63",1957
7900000000000,"""CETOTIFENO 02MG/ML XPE PL 120ML+CP / GEN FUMARATO DE CETOTI"",","R$ 30,78",1958
7890000000000,"""VERSA 20MG02ML SOL INJ 2 SER X 0,2ML+SIST SEG","R$ 39,92",1959
7900000000000,"""TRAUMEEL S SOL INJ 10 AMP 22ML"",","R$ 42,00",1960
7890000000000,"""ESP CREMER 12X4,5 BRANCO"",","R$ 18,13",1961
383000000000,"""SERINGA UF INSULINA 1ML 8X03 C/10UN"",","R$ 40,12",1962
3500000000000,"""EPIDUO 03 C/45G"",","R$ 25,46",1963
7900000000000,"""ZYMAR COLIRIO 03% 5ML"",","R$ 42,08",1964
7900000000000,"""BELPELE 03% GEL 30GR""","R$ 21,96",1965
7900000000000,"""GLAMIGAN MT 03+5MG/ML C/3ML"",","R$ 37,05",1966
455862,"""AGULHA DESC 13X030 CX C100""","R$ 182,74",1967
307550,"""SERINGA INSULINA 1ML 100 UI 8X030 UNIT","R$ 22,97",1968
3010000000000,ESCOVA DENTAL ORAL B COMPLETE 40 5 2X1,"R$ 35,21",1969
3010000000000,ESCOVA DENTAL INFANTIL ORAL B 0-2 ANOS POOH 1X1,"R$ 22,17",1970
3090000000000,APARELHO BIC SOLEIL CLIC + 6 CARGAS 6X1,"R$ 19,49",1971
3090000000000,APARELHO BIC FLEX3 HYBRID + 5 CARGAS 5X1,"R$ 35,56",1972
"30X8MM"",","""SERINGA 1ML INSULINA C/AGULHA FIXA 30G 0","R$ 39,16",1973
3150000000000,PERFUME CHANEL ALLURE HOMME SPORT EDT MASCULINO 100 ML,"R$ 13,60",1974
3150000000000,MAPED GRAMPOS 26/6 CAIXA COM 1000$,"R$ 42,49",1975
3150000000000,MAPED GRAMPOS 26/6 CAIXA COM 5000$,"R$ 29,40",1976
3150000000000,MAPED GRAMPEADOR START MASTER 1HALF STRIP REF710 (26/6) 1X1$,"R$ 44,59",1977
3150000000000,MAPED TESOURA ESSENTIALS GREEN PASTEL 21 CM 1X1$,"R$ 22,68",1978
3280000000000,AV PHYSIOLIFT SERUM 30ML,"R$ 25,07",1979
3280000000000,ACTINE GEL TRAT 30ML,"R$ 31,61",1980
3280000000000,ACTINE PELE ACNEIC SAB BARRA 70G-DEMAIS PROD,"R$ 29,88",1981
3280000000000,ACTINE CONTROL SAB BARRA 70G,"R$ 42,17",1982
3280000000000,AVENE CLEANANCE INTENSE 60G,"R$ 41,07",1983
3280000000000,AVENE CLEANANCE INTENSE 150G,"R$ 46,96",1984
3280000000000,AVENE CLEANANCE INTENSE 300G,"R$ 13,38",1985
